Source IP,Generated,Received,Source Name,Facility,Severity,Tag,Origin,Message
192.168.0.1,01/01/14 00:15:26,08/06/14 09:12:37,,user-level,Info,zte_topsw_redirect[437],,"[zte_libredirect.log]zte_topsw_redirect.c 379 Enter function: zte_redirect_notify_kernel, cmd = 0."
192.168.0.1,01/01/14 00:15:26,08/06/14 09:12:38,,user-level,Info,syslog,,"[zte_libsocket.log]libzte_socket.c 106 can not accept client, errno: 4, pid=440"
192.168.0.1,01/01/14 00:15:26,08/06/14 09:12:38,,user-level,Info,goahead[417],,"[goahead.log]../zte_web/zte_web_util.c 637 zte_goform_set_cmd_process -> goformId:[CONNECT_NETWORK]."
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:38,,user-level,Info,goahead[417],,"[goahead.log]../zte_web/zte_wan.c 162 zte_wan_connect_network: ppp_status is [ppp_disconnected]."
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:38,,user-level,Info,goahead[417],,"[zte_mc.log]libzte_mc.c 1038 [info]    enter the zte_mc_relay_wan_send_auto_dial_cmd fun "
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:38,,user-level,Info,syslog,,"[zte_mc.log]zte_topsw_mc_utils.c 3274 [info]    enter the zte_mc_process_relay_wan_auto_dial_msg fun "
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:38,,user-level,Info,syslog,,"[zte_cfg.log]libzte_cfg.c 260 send item_id successful"
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:38,,user-level,Info,syslog,,"[zte_cfg.log]zte_topsw_cfg.c 784 received data from client is:2300"
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:38,,user-level,Info,syslog,,"[zte_cfg.log]zte_topsw_cfg.c 801 zte_client_send_msg->send ok"
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:38,,user-level,Emergency,syslog,,"[zte_mc.log]zte_topsw_mc_utils.c 5984 zte_mc: zte_mc_startup_is_europe_apn_logic == rslt is 0"
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:38,,user-level,Info,syslog,,"[zte_wan.log]libzte_wan_wrapp.c 320 RECV CMD=848 SEQ=13 SOURCE=1 DEST=2 paralen=512"
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:38,,user-level,Info,syslog,,"[zte_wan.log]libzte_wan_wrapp.c 295 recv ..."
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:38,,user-level,Info,syslog,,"[ppp_dial.log]ppp_dial_netc.c 2771 sap_cm_process_message: received message."
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:38,,user-level,Info,syslog,,"[ppp_dial.log]ppp_dial_netc.c 2618 ============sap_cm_process_cmds: received cmd type = 0x350=============."
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:38,,user-level,Info,syslog,,"[ppp_dial.log]ppp_dial_netc.c 487 netc_state_set: new state is 2."
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:38,,user-level,Info,syslog,,"[ppp_dial.log]ppp_dial_netc.c 491 netc_state_set: old state is 3."
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:38,,user-level,Info,syslog,,"[ppp_dial.log]ppp_dial_netc.c 499 write ppp status to PPP_CONNECTING."
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:38,,user-level,Info,syslog,,"[zte_LCD.log]libzte_lcd.c 215 zte_lcd_wan_info:6;15;ppp_connecting;"
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:38,,user-level,Info,syslog,,"[zte_mmi.log]mmi_message.c 1033 zte_lcd_parse_msg enter"
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:38,,user-level,Info,syslog,,"[zte_mmi.log]mmi_message.c 1065 zte_lcd_parse_msg ZTE_LCD_LIB_MSG_WAN"
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:38,,user-level,Info,syslog,,"[zte_mmi.log]mmi_message.c 1066 wan.type = 6,wan.length=15,wan.value=ppp_connecting"
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:38,,user-level,Info,goahead[417],,"[goahead.log]../zte_web/zte_wan.c 219 zte_wan_auto_connect: send msg for dial to mc success."
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:38,,user-level,Info,syslog,,"[ppp_dial.log]ppp_dial_netc.c 1105 zte_send_cgerep_atcmd: SEND to AT server: AT+CGEREP=1,0"
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:38,,user-level,Info,syslog,,"[zte_at.log]server.c 167 [info]    the at cmd is AT+CGEREP=1,0"
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:38,,user-level,Info,syslog,,"[zte_at.log]response.c 93 [info]    At res split acATBuf =<\0x0D><\0x0A>OK"
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:38,,user-level,Info,syslog,,"[ppp_dial.log]ppp_dial_netc.c 1115 zte_send_cgerep_atcmd: CGEREP read from AT server: <\0x0D><\0x0A>OK"
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:38,,user-level,Info,syslog,,"[ppp_dial.log]ppp_dial_netc.c 1138 zte_send_cmee_atcmd: SEND to AT server: AT+CMEE=2"
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:38,,user-level,Info,syslog,,"[zte_at.log]server.c 167 [info]    the at cmd is AT+CMEE=2"
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:38,,user-level,Info,syslog,,"[zte_cfg.log]zte_topsw_cfg.c 784 received data from client is:2400"
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:38,,user-level,Info,syslog,,"[zte_cfg.log]zte_topsw_cfg.c 801 zte_client_send_msg->send ok"
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:38,,user-level,Info,goahead[417],,"[zte_cfg.log]libzte_cfg.c 260 send item_id successful"
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:38,,user-level,Info,syslog,,"[zte_at.log]response.c 93 [info]    At res split acATBuf =<\0x0D><\0x0A>OK"
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:38,,user-level,Info,goahead[417],,"[zte_LCD.log]libzte_lcd.c 316 zte_lcd_lib_sms_state:1;"
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:38,,user-level,Info,syslog,,"[zte_mmi.log]mmi_message.c 1033 zte_lcd_parse_msg enter"
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:38,,user-level,Info,syslog,,"[zte_mmi.log]mmi_message.c 1083 zte_lcd_parse_msg ZTE_LCD_LIB_MSG_SMS"
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:38,,user-level,Info,syslog,,"[zte_mmi.log]mmi_message.c 1084 msg->module.sms = 0"
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:38,,user-level,Info,syslog,,"[zte_mmi.log]mmi_message.c 76 UICallback: name=smsType,value=1"
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:38,,user-level,Info,syslog,,"[zte_mmi.log]mmi_message.c 125 GET MSG type = 0"
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:38,,user-level,Info,syslog,,"[zte_cfg.log]zte_topsw_cfg.c 784 received data from client is:2400"
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:38,,user-level,Info,syslog,,"[zte_cfg.log]zte_topsw_cfg.c 801 zte_client_send_msg->send ok"
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:38,,user-level,Info,goahead[417],,"[zte_cfg.log]libzte_cfg.c 260 send item_id successful"
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:38,,user-level,Info,syslog,,"[ppp_dial.log]ppp_dial_netc.c 1148 zte_send_cmee_atcmd: CMEE read from AT server: <\0x0D><\0x0A>OK"
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:38,,user-level,Info,syslog,,"[ppp_dial.log]ppp_dial_netc.c 97 zte_ppp_dial_weather_v4v6_same_apn: v4 apn =zte.com .v6 apn=zte.com ."
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:38,,user-level,Info,syslog,,"[ppp_dial.log]ppp_dial_netc.c 2397 zte_start_v4v6_ds_call: Start Single pdp Double stack ds call...."
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:38,,user-level,Info,syslog,,"[ppp_dial.log]ppp_dial_netc.c 169 Enter function: zte_ppp_dial_set_default_profile."
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:38,,user-level,Info,syslog,,"[ppp_dial.log]ppp_dial_netc.c 145 zte_ppp_dial_get_call_type: pdp type=IPv4v6  etype=3."
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:38,,user-level,Info,syslog,,"[ppp_dial.log]ppp_dial_netc.c 97 zte_ppp_dial_weather_v4v6_same_apn: v4 apn =zte.com .v6 apn=zte.com ."
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:38,,user-level,Info,syslog,,"[ppp_dial.log]ppp_dial_netc.c 953 zte_send_ipv4v6_cgdcont_atcmd: apn name = zte.com."
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:38,,user-level,Info,syslog,,"[ppp_dial.log]ppp_dial_netc.c 963 zte_send_ipv4v6_cgdcont_atcmd: SEND to AT server: AT+CGDCONT=1,""IPV4V6"",""zte.com"",,0,0"
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:38,,user-level,Info,syslog,,"[zte_at.log]server.c 167 [info]    the at cmd is AT+CGDCONT=1,""IPV4V6"",""zte.com"",,0,0"
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:38,,user-level,Info,syslog,,"[zte_at.log]response.c 93 [info]    At res split acATBuf =<\0x0D><\0x0A>OK"
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:38,,user-level,Info,syslog,,"[zte_cfg.log]zte_topsw_cfg.c 784 received data from client is:2400"
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:38,,user-level,Info,syslog,,"[zte_cfg.log]zte_topsw_cfg.c 801 zte_client_send_msg->send ok"
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:38,,user-level,Info,goahead[417],,"[zte_cfg.log]libzte_cfg.c 260 send item_id successful"
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:39,,user-level,Info,syslog,,"[ppp_dial.log]ppp_dial_netc.c 972 zte_send_ipv4v6_cgdcont_atcmd: CGDCONT read from AT server: <\0x0D><\0x0A>OK"
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:39,,user-level,Info,syslog,,"[zte_mdm.log]zte_topsw_mdm.c 166 MODEM: msg_id=10"
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:39,,user-level,Info,syslog,,"[ppp_dial.log]ppp_dial_netc.c 97 zte_ppp_dial_weather_v4v6_same_apn: v4 apn =zte.com .v6 apn=zte.com ."
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:39,,user-level,Info,syslog,,"[ppp_dial.log]ppp_dial_netc.c 1303 zte_send_ipv4_cgprco_set_atcmd: username = ."
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:39,,user-level,Info,syslog,,"[zte_mdm.log]zte_topsw_mdm.c 179 MODEM: num=32"
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:39,,user-level,Info,syslog,,"[ppp_dial.log]ppp_dial_netc.c 1306 zte_send_ipv4_cgprco_set_atcmd: passwd = ."
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:39,,user-level,Info,syslog,,"[ppp_dial.log]ppp_dial_netc.c 1344 zte_send_ipv4_cgprco_set_atcmd: CGPRCO CMD:  AT+CGPRCO=1,"""","""","""","""",2."
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:39,,user-level,Info,syslog,,"[zte_at.log]server.c 167 [info]    the at cmd is AT+CGPRCO=1,"""","""","""","""",2"
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:39,,user-level,Info,syslog,,"[zte_at.log]response.c 93 [info]    At res split acATBuf =<\0x0D><\0x0A>OK"
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:39,,user-level,Info,syslog,,"[zte_cfg.log]zte_topsw_cfg.c 784 received data from client is:2400"
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:39,,user-level,Info,syslog,,"[zte_cfg.log]zte_topsw_cfg.c 801 zte_client_send_msg->send ok"
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:39,,user-level,Info,goahead[417],,"[zte_cfg.log]libzte_cfg.c 260 send item_id successful"
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:39,,user-level,Info,goahead[417],,"[zte_LCD.log]libzte_lcd.c 316 zte_lcd_lib_sms_state:1;"
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:39,,user-level,Info,syslog,,"[zte_mmi.log]mmi_message.c 1033 zte_lcd_parse_msg enter"
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:39,,user-level,Info,syslog,,"[zte_mmi.log]mmi_message.c 1083 zte_lcd_parse_msg ZTE_LCD_LIB_MSG_SMS"
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:39,,user-level,Info,syslog,,"[zte_mmi.log]mmi_message.c 1084 msg->module.sms = 0"
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:39,,user-level,Info,syslog,,"[zte_mmi.log]mmi_message.c 76 UICallback: name=smsType,value=1"
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:39,,user-level,Info,syslog,,"[zte_mmi.log]mmi_message.c 125 GET MSG type = 0"
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:39,,user-level,Info,syslog,,"[zte_cfg.log]zte_topsw_cfg.c 784 received data from client is:2400"
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:39,,user-level,Info,syslog,,"[zte_cfg.log]zte_topsw_cfg.c 801 zte_client_send_msg->send ok"
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:39,,user-level,Info,goahead[417],,"[zte_cfg.log]libzte_cfg.c 260 send item_id successful"
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:39,,user-level,Info,syslog,,"[ppp_dial.log]ppp_dial_netc.c 1354 zte_send_ipv4_cgprco_set_atcmd: Send CGPRCO result from AT server: <\0x0D><\0x0A>OK"
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:39,,user-level,Info,syslog,,"[ppp_dial.log]ppp_dial_netc.c 1058 zte_send_cgact_atcmd: CGACT CMD: AT+CGACT=1,1"
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:39,,user-level,Info,syslog,,"[zte_at.log]server.c 167 [info]    the at cmd is AT+CGACT=1,1"
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:39,,user-level,Info,syslog,,"[zte_cfg.log]zte_topsw_cfg.c 784 received data from client is:2400"
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:39,,user-level,Info,syslog,,"[zte_cfg.log]zte_topsw_cfg.c 801 zte_client_send_msg->send ok"
192.168.0.1,01/01/14 00:15:27,08/06/14 09:12:39,,user-level,Info,goahead[417],,"[zte_cfg.log]libzte_cfg.c 260 send item_id successful"
192.168.0.1,01/01/14 00:15:28,08/06/14 09:12:39,,user-level,Info,syslog,,"[zte_cfg.log]zte_topsw_cfg.c 784 received data from client is:2400"
192.168.0.1,01/01/14 00:15:28,08/06/14 09:12:39,,user-level,Info,syslog,,"[zte_cfg.log]zte_topsw_cfg.c 801 zte_client_send_msg->send ok"
192.168.0.1,01/01/14 00:15:28,08/06/14 09:12:39,,user-level,Info,goahead[417],,"[zte_cfg.log]libzte_cfg.c 260 send item_id successful"
192.168.0.1,01/01/14 00:15:28,08/06/14 09:12:39,,user-level,Info,syslog,,"[zte_nwinfo.log]zte_wan_nwinfor.c 2369 zte_nwinfor_update_global_status abort for connecting or disconnecting!!"
192.168.0.1,01/01/14 00:15:28,08/06/14 09:12:39,,user-level,Info,syslog,,"[zte_cfg.log]zte_topsw_cfg.c 784 received data from client is:2400"
192.168.0.1,01/01/14 00:15:28,08/06/14 09:12:39,,user-level,Info,syslog,,"[zte_cfg.log]zte_topsw_cfg.c 801 zte_client_send_msg->send ok"
192.168.0.1,01/01/14 00:15:28,08/06/14 09:12:39,,user-level,Info,goahead[417],,"[zte_cfg.log]libzte_cfg.c 260 send item_id successful"
192.168.0.1,01/01/14 00:15:28,08/06/14 09:12:39,,user-level,Info,syslog,,"[zte_cfg.log]zte_topsw_cfg.c 784 received data from client is:2400"
192.168.0.1,01/01/14 00:15:28,08/06/14 09:12:39,,user-level,Info,syslog,,"[zte_cfg.log]zte_topsw_cfg.c 801 zte_client_send_msg->send ok"
192.168.0.1,01/01/14 00:15:28,08/06/14 09:12:39,,user-level,Info,goahead[417],,"[zte_cfg.log]libzte_cfg.c 260 send item_id successful"
192.168.0.1,01/01/14 00:15:28,08/06/14 09:12:39,,user-level,Info,syslog,,"[zte_cfg.log]zte_topsw_cfg.c 784 received data from client is:2400"
192.168.0.1,01/01/14 00:15:28,08/06/14 09:12:39,,user-level,Info,syslog,,"[zte_cfg.log]zte_topsw_cfg.c 801 zte_client_send_msg->send ok"
192.168.0.1,01/01/14 00:15:28,08/06/14 09:12:39,,user-level,Info,goahead[417],,"[zte_cfg.log]libzte_cfg.c 260 send item_id successful"
192.168.0.1,01/01/14 00:15:28,08/06/14 09:12:39,,user-level,Info,syslog,,"[zte_cfg.log]zte_topsw_cfg.c 784 received data from client is:2400"
192.168.0.1,01/01/14 00:15:28,08/06/14 09:12:39,,user-level,Info,syslog,,"[zte_cfg.log]zte_topsw_cfg.c 801 zte_client_send_msg->send ok"
192.168.0.1,01/01/14 00:15:28,08/06/14 09:12:39,,user-level,Info,goahead[417],,"[zte_cfg.log]libzte_cfg.c 260 send item_id successful"
192.168.0.1,01/01/14 00:15:28,08/06/14 09:12:39,,user-level,Info,syslog,,"[zte_cfg.log]zte_topsw_cfg.c 784 received data from client is:2400"
192.168.0.1,01/01/14 00:15:28,08/06/14 09:12:39,,user-level,Info,syslog,,"[zte_cfg.log]zte_topsw_cfg.c 801 zte_client_send_msg->send ok"
192.168.0.1,01/01/14 00:15:28,08/06/14 09:12:39,,user-level,Info,goahead[417],,"[zte_cfg.log]libzte_cfg.c 260 send item_id successful"
192.168.0.1,01/01/14 00:15:28,08/06/14 09:12:40,,user-level,Info,syslog,,"[zte_cfg.log]zte_topsw_cfg.c 784 received data from client is:2400"
192.168.0.1,01/01/14 00:15:28,08/06/14 09:12:40,,user-level,Info,syslog,,"[zte_cfg.log]zte_topsw_cfg.c 801 zte_client_send_msg->send ok"
192.168.0.1,01/01/14 00:15:28,08/06/14 09:12:40,,user-level,Info,goahead[417],,"[zte_cfg.log]libzte_cfg.c 260 send item_id successful"
192.168.0.1,01/01/14 00:15:28,08/06/14 09:12:40,,user-level,Info,goahead[417],,"[zte_LCD.log]libzte_lcd.c 316 zte_lcd_lib_sms_state:1;"
192.168.0.1,01/01/14 00:15:28,08/06/14 09:12:40,,user-level,Info,syslog,,"[zte_mmi.log]mmi_message.c 1033 zte_lcd_parse_msg enter"
192.168.0.1,01/01/14 00:15:28,08/06/14 09:12:40,,user-level,Info,syslog,,"[zte_mmi.log]mmi_message.c 1083 zte_lcd_parse_msg ZTE_LCD_LIB_MSG_SMS"
192.168.0.1,01/01/14 00:15:28,08/06/14 09:12:40,,user-level,Info,syslog,,"[zte_mmi.log]mmi_message.c 1084 msg->module.sms = 0"
192.168.0.1,01/01/14 00:15:28,08/06/14 09:12:40,,user-level,Info,syslog,,"[zte_mmi.log]mmi_message.c 76 UICallback: name=smsType,value=1"
192.168.0.1,01/01/14 00:15:28,08/06/14 09:12:40,,user-level,Info,syslog,,"[zte_mmi.log]mmi_message.c 125 GET MSG type = 0"
192.168.0.1,01/01/14 00:15:28,08/06/14 09:12:40,,user-level,Info,syslog,,"[zte_cfg.log]zte_topsw_cfg.c 784 received data from client is:2400"
192.168.0.1,01/01/14 00:15:28,08/06/14 09:12:40,,user-level,Info,syslog,,"[zte_cfg.log]zte_topsw_cfg.c 801 zte_client_send_msg->send ok"
192.168.0.1,01/01/14 00:15:28,08/06/14 09:12:40,,user-level,Info,goahead[417],,"[zte_cfg.log]libzte_cfg.c 260 send item_id successful"
192.168.0.1,01/01/14 00:15:29,08/06/14 09:12:41,,user-level,Info,syslog,,"[zte_libsocket.log]libzte_socket.c 106 can not accept client, errno: 4, pid=440"
192.168.0.1,01/01/14 00:15:29,08/06/14 09:12:41,,user-level,Info,syslog,,"[zte_cfg.log]zte_topsw_cfg.c 784 received data from client is:2400"
192.168.0.1,01/01/14 00:15:29,08/06/14 09:12:41,,user-level,Info,syslog,,"[zte_cfg.log]zte_topsw_cfg.c 801 zte_client_send_msg->send ok"
192.168.0.1,01/01/14 00:15:29,08/06/14 09:12:41,,user-level,Info,goahead[417],,"[zte_cfg.log]libzte_cfg.c 260 send item_id successful"
192.168.0.1,01/01/14 00:15:30,08/06/14 09:12:41,,user-level,Info,goahead[417],,"[zte_LCD.log]libzte_lcd.c 316 zte_lcd_lib_sms_state:1;"
192.168.0.1,01/01/14 00:15:30,08/06/14 09:12:41,,user-level,Info,syslog,,"[zte_mmi.log]mmi_message.c 1033 zte_lcd_parse_msg enter"
192.168.0.1,01/01/14 00:15:30,08/06/14 09:12:41,,user-level,Info,syslog,,"[zte_mmi.log]mmi_message.c 1083 zte_lcd_parse_msg ZTE_LCD_LIB_MSG_SMS"
192.168.0.1,01/01/14 00:15:30,08/06/14 09:12:41,,user-level,Info,syslog,,"[zte_mmi.log]mmi_message.c 1084 msg->module.sms = 0"
192.168.0.1,01/01/14 00:15:30,08/06/14 09:12:41,,user-level,Info,syslog,,"[zte_mmi.log]mmi_message.c 76 UICallback: name=smsType,value=1"
192.168.0.1,01/01/14 00:15:30,08/06/14 09:12:41,,user-level,Info,syslog,,"[zte_mmi.log]mmi_message.c 125 GET MSG type = 0"
192.168.0.1,01/01/14 00:15:30,08/06/14 09:12:41,,user-level,Info,syslog,,"[zte_cfg.log]zte_topsw_cfg.c 784 received data from client is:2400"
192.168.0.1,01/01/14 00:15:30,08/06/14 09:12:41,,user-level,Info,syslog,,"[zte_cfg.log]zte_topsw_cfg.c 801 zte_client_send_msg->send ok"
192.168.0.1,01/01/14 00:15:30,08/06/14 09:12:41,,user-level,Info,goahead[417],,"[zte_cfg.log]libzte_cfg.c 260 send item_id successful"
192.168.0.1,01/01/14 00:15:30,08/06/14 09:12:42,,user-level,Info,syslog,,"[zte_at.log]response.c 156 [info]    At report split acATBuf =<\0x0D><\0x0A>+PSBEARER: 24, 3"
192.168.0.1,01/01/14 00:15:30,08/06/14 09:12:42,,user-level,Info,syslog,,"[zte_at.log]server.c 61 [error]    autoResponse:  find  destModuleID failed "
192.168.0.1,01/01/14 00:15:30,08/06/14 09:12:42,,user-level,Info,syslog,,"[zte_at.log]response.c 156 [info]    At report split acATBuf =<\0x0D><\0x0A>+PSBEARER: 24, 8"
192.168.0.1,01/01/14 00:15:30,08/06/14 09:12:42,,user-level,Info,syslog,,"[zte_at.log]server.c 61 [error]    autoResponse:  find  destModuleID failed "
192.168.0.1,01/01/14 00:15:31,08/06/14 09:12:42,,user-level,Info,syslog,,"[zte_cfg.log]zte_topsw_cfg.c 784 received data from client is:2400"
192.168.0.1,01/01/14 00:15:31,08/06/14 09:12:42,,user-level,Info,syslog,,"[zte_cfg.log]zte_topsw_cfg.c 801 zte_client_send_msg->send ok"
192.168.0.1,01/01/14 00:15:31,08/06/14 09:12:42,,user-level,Info,goahead[417],,"[zte_cfg.log]libzte_cfg.c 260 send item_id successful"
192.168.0.1,01/01/14 00:15:31,08/06/14 09:12:42,,user-level,Info,goahead[417],,"[zte_LCD.log]libzte_lcd.c 316 zte_lcd_lib_sms_state:1;"
192.168.0.1,01/01/14 00:15:31,08/06/14 09:12:42,,user-level,Info,syslog,,"[zte_mmi.log]mmi_message.c 1033 zte_lcd_parse_msg enter"
192.168.0.1,01/01/14 00:15:31,08/06/14 09:12:42,,user-level,Info,syslog,,"[zte_mmi.log]mmi_message.c 1083 zte_lcd_parse_msg ZTE_LCD_LIB_MSG_SMS"
192.168.0.1,01/01/14 00:15:31,08/06/14 09:12:42,,user-level,Info,syslog,,"[zte_mmi.log]mmi_message.c 1084 msg->module.sms = 0"
192.168.0.1,01/01/14 00:15:31,08/06/14 09:12:42,,user-level,Info,syslog,,"[zte_mmi.log]mmi_message.c 76 UICallback: name=smsType,value=1"
192.168.0.1,01/01/14 00:15:31,08/06/14 09:12:42,,user-level,Info,syslog,,"[zte_mmi.log]mmi_message.c 125 GET MSG type = 0"
192.168.0.1,01/01/14 00:15:31,08/06/14 09:12:42,,user-level,Info,syslog,,"[zte_cfg.log]zte_topsw_cfg.c 784 received data from client is:2400"
192.168.0.1,01/01/14 00:15:31,08/06/14 09:12:42,,user-level,Info,syslog,,"[zte_cfg.log]zte_topsw_cfg.c 801 zte_client_send_msg->send ok"
192.168.0.1,01/01/14 00:15:31,08/06/14 09:12:42,,user-level,Info,goahead[417],,"[zte_cfg.log]libzte_cfg.c 260 send item_id successful"
192.168.0.1,01/01/14 00:15:31,08/06/14 09:12:42,,user-level,Info,syslog,,"[zte_at.log]response.c 156 [info]    At report split acATBuf =<\0x0D><\0x0A>+PSBEARER: 24, 8"
192.168.0.1,01/01/14 00:15:31,08/06/14 09:12:42,,user-level,Info,syslog,,"[zte_at.log]server.c 61 [error]    autoResponse:  find  destModuleID failed "
192.168.0.1,01/01/14 00:15:31,08/06/14 09:12:42,,user-level,Info,syslog,,"[zte_at.log]response.c 93 [info]    At res split acATBuf =<\0x0D><\0x0A>+CGEV: ME PDN ACT 1<\0x0D><\0x0A><\0x0D><\0x0A>OK"
192.168.0.1,01/01/14 00:15:31,08/06/14 09:12:43,,user-level,Info,syslog,,"[ppp_dial.log]ppp_dial_netc.c 1067 zte_send_cgact_atcmd: CGACT read from AT server: <\0x0D><\0x0A>+CGEV: ME PDN ACT 1<\0x0D><\0x0A><\0x0D><\0x0A>OK"
192.168.0.1,01/01/14 00:15:31,08/06/14 09:12:43,,user-level,Info,syslog,,"[ppp_dial.log]ppp_dial_netc.c 1462 zte_parse_con_cgev_rsp: zte_g_default_call_type = 3."
192.168.0.1,01/01/14 00:15:31,08/06/14 09:12:43,,user-level,Info,syslog,,"[ppp_dial.log]ppp_dial_netc.c 1775 zte_parse_ipv4v6_con_cgev_rsp: IPV4V6 CON CGEV RSP:<\0x0D><\0x0A>+CGEV: ME PDN ACT 1<\0x0D><\0x0A><\0x0D><\0x0A>OK<\0x0D><\0x0A>."
192.168.0.1,01/01/14 00:15:31,08/06/14 09:12:43,,user-level,Info,syslog,,"[ppp_dial.log]ppp_dial_netc.c 1784 zte_parse_ipv4v6_con_cgev_rsp: pRes: <\0x0D><\0x0A>+CGEV: ME PDN ACT 1<\0x0D><\0x0A><\0x0D><\0x0A>OK<\0x0D><\0x0A>."
192.168.0.1,01/01/14 00:15:31,08/06/14 09:12:43,,user-level,Info,syslog,,"[ppp_dial.log]ppp_dial_netc.c 1787 MODEM CONNECT..."
192.168.0.1,01/01/14 00:15:31,08/06/14 09:12:43,,user-level,Info,syslog,,"[ppp_dial.log]ppp_dial_netc.c 1875 V4v6 type:activated cid1 is 1"
192.168.0.1,01/01/14 00:15:31,08/06/14 09:12:43,,user-level,Info,syslog,,"[ppp_dial.log]ppp_dial_netc.c 1898 V4V6 connected, Only one cid:1"
192.168.0.1,01/01/14 00:15:31,08/06/14 09:12:43,,user-level,Info,syslog,,"[ppp_dial.log]ppp_dial_netc.c 1171 zte_send_cgpaddr_read_atcmd: SEND to AT server: AT+CGPADDR=1"
192.168.0.1,01/01/14 00:15:31,08/06/14 09:12:43,,user-level,Info,syslog,,"[zte_at.log]server.c 167 [info]    the at cmd is AT+CGPADDR=1"
